CLAVE,NOMBRE,ESTADO,MUNICIPIO,ORG_CUENCA,CUENCA,TIPO_EST,INICIO,MAS_RECIENTE,SITUACION,LONGITUD,LATITUD,ALTITUD,DIARIOS,MENSUALES,EXTREMOS,NORMALES_1961_1990,NORMALES_1971_2000,NORMALES_1981_2010,NORMALES_1991_2020
1028, VILLA JUAREZ,AGUASCALIENTES,ASIENTOS,LERMA SANTIAGO PACÍFICO,PRESA EL NIÁGARA,CLIMATOLÓGICA,1949-04-01,2024-06-16,OPERANDO,-102.0677778,22.10083333,1999.3,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01028.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01028.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01028.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/ags/nor6190_01028.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/ags/nor7100_01028.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01028.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01028.txt
1029, ASIENTOS,AGUASCALIENTES,ASIENTOS,LERMA SANTIAGO PACÍFICO,PRESA SAN PABLO Y OTRAS,CLIMATOLÓGICA,1959-07-01,2020-11-30,OPERANDO,-102.0888889,22.23972222,2162.8,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01029.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01029.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01029.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/ags/nor6190_01029.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/ags/nor7100_01029.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01029.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01029.txt
1030, AGUASCALIENTES,AGUASCALIENTES,AGUASCALIENTES,LERMA SANTIAGO PACÍFICO,PRESA EL NIÁGARA,CLIMATOLÓGICA,1947-10-01,2024-07-15,OPERANDO,-102.3086111,21.89555556,1888.7,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01030.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01030.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01030.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/ags/nor6190_01030.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/ags/nor7100_01030.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01030.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01030.txt
1031, EL NOVILLO,AGUASCALIENTES,EL LLANO,LERMA SANTIAGO PACÍFICO,RÍO ENCARNACIÓN,CLIMATOLÓGICA,1972-05-01,2024-05-31,OPERANDO,-101.9991667,22.01888889,2042.6,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01031.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01031.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01031.txt,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/ags/nor7100_01031.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01031.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01031.txt
1032, LAS FRAGUAS,AGUASCALIENTES,ASIENTOS,LERMA SANTIAGO PACÍFICO,PRESA EL NIÁGARA,CLIMATOLÓGICA,1971-06-01,2022-12-31,OPERANDO,-101.8925,22.03916667,2086,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01032.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01032.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01032.txt,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/ags/nor7100_01032.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01032.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01032.txt
1033, LOS CONOS,AGUASCALIENTES,EL LLANO,LERMA SANTIAGO PACÍFICO,RÍO ENCARNACIÓN,CLIMATOLÓGICA,1971-07-01,2024-07-15,OPERANDO,-101.9925,21.89777778,2025.9,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01033.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01033.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01033.txt,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/ags/nor7100_01033.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01033.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01033.txt
1034, SANDOVALES,AGUASCALIENTES,EL LLANO,LERMA SANTIAGO PACÍFICO,PRESA EL NIÁGARA,CLIMATOLÓGICA,1972-03-01,2024-04-30,OPERANDO,-102.1091667,21.885,2007,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01034.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01034.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01034.txt,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/ags/nor7100_01034.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01034.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01034.txt
1045, EL TULE (DGE),AGUASCALIENTES,ASIENTOS,LERMA SANTIAGO PACÍFICO,PRESA EL NIÁGARA,CLIMATOLÓGICA,1974-01-01,2023-12-31,OPERANDO,-102.0911111,22.08305556,1981.7,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01045.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01045.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01045.txt,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/ags/nor7100_01045.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01045.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01045.txt
1046, LA LABOR (DGE),AGUASCALIENTES,CALVILLO,LERMA SANTIAGO PACÍFICO,RÍO JUCHIPILA 1,CLIMATOLÓGICA,1974-01-01,2024-01-31,OPERANDO,-102.6972222,21.96444444,1784.5,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01046.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01046.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01046.txt,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/ags/nor7100_01046.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01046.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01046.txt
1062, ARELLANO,AGUASCALIENTES,AGUASCALIENTES,LERMA SANTIAGO PACÍFICO,PRESA AJOJUCAR,CLIMATOLÓGICA,1949-06-01,2024-04-30,OPERANDO,-102.2730556,21.80194444,1910.7,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01062.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01062.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01062.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01062.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01062.txt
1073, LA TINAJA,AGUASCALIENTES,EL LLANO,LERMA SANTIAGO PACÍFICO,PRESA AJOJUCAR,CLIMATOLÓGICA,1971-06-01,2024-04-30,OPERANDO,-102.1297222,21.80944444,2027.1,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01073.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01073.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01073.txt,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/ags/nor7100_01073.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01073.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01073.txt
1074, CIENEGUILLA,AGUASCALIENTES,AGUASCALIENTES,LERMA SANTIAGO PACÍFICO,PRESA AJOJUCAR,CLIMATOLÓGICA,1979-09-01,2024-04-30,OPERANDO,-102.4527778,21.73111111,1838.8,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01074.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01074.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01074.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01074.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01074.txt
1075, MONTORO,AGUASCALIENTES,AGUASCALIENTES,LERMA SANTIAGO PACÍFICO,PRESA AJOJUCAR,CLIMATOLÓGICA,1979-09-01,2024-04-30,OPERANDO,-102.3022222,21.75722222,1870.5,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01075.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01075.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01075.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01075.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01075.txt
1077, EL OCOTE,AGUASCALIENTES,AGUASCALIENTES,LERMA SANTIAGO PACÍFICO,PRESA AJOJUCAR,CLIMATOLÓGICA,1979-09-01,2021-07-31,OPERANDO,-102.5175,21.78277778,2044.6,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01077.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01077.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01077.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01077.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01077.txt
1078, EL OCOTE,AGUASCALIENTES,CALVILLO,LERMA SANTIAGO PACÍFICO,RÍO JUCHIPILA 1,CLIMATOLÓGICA,1980-04-01,2024-01-31,OPERANDO,-102.8325,21.89027778,2328.9,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01078.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01078.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01078.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01078.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01078.txt
1079, PEÑUELAS (DGE),AGUASCALIENTES,AGUASCALIENTES,LERMA SANTIAGO PACÍFICO,RÍO ENCARNACIÓN,CLIMATOLÓGICA,1979-08-01,2024-05-31,OPERANDO,-102.2722222,21.72583333,1900.3,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01079.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01079.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01079.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01079.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01079.txt
1080, PRESA CANUTILLO,AGUASCALIENTES,JESÚS MARÍA,LERMA SANTIAGO PACÍFICO,RÍO JUCHIPILA 1,CLIMATOLÓGICA,1979-09-01,2024-01-09,OPERANDO,-102.5222222,21.8375,1949.7,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01080.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01080.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01080.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01080.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01080.txt
1081, RANCHO SECO,AGUASCALIENTES,ASIENTOS,LERMA SANTIAGO PACÍFICO,PRESA EL NIÁGARA,CLIMATOLÓGICA,1979-10-01,2023-12-31,OPERANDO,-101.9672222,22.08833333,2067.2,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01081.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01081.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01081.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01081.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01081.txt
1082, RINCON DE ROMOS,AGUASCALIENTES,RINCÓN DE ROMOS,LERMA SANTIAGO PACÍFICO,RÍO SAN PEDRO,CLIMATOLÓGICA,1979-08-01,2024-01-15,OPERANDO,-102.3152778,22.23111111,1965.3,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01082.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01082.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01082.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01082.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01082.txt
1083, SAN FRANCISCO DE LOS ROMO (DGE),AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,LERMA SANTIAGO PACÍFICO,PRESA EL NIÁGARA,CLIMATOLÓGICA,1979-09-01,2023-12-31,OPERANDO,-102.2730556,22.07888889,1909.1,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01083.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01083.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01083.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01083.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01083.txt
1084, SAN GIL,AGUASCALIENTES,ASIENTOS,LERMA SANTIAGO PACÍFICO,PRESA EL NIÁGARA,CLIMATOLÓGICA,1979-10-01,2024-01-31,OPERANDO,-102.0222222,22.20833333,2032.2,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01084.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01084.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01084.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01084.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01084.txt
1085, TEPETATILLO,AGUASCALIENTES,ASIENTOS,LERMA SANTIAGO PACÍFICO,RÍO SAN PEDRO,CLIMATOLÓGICA,1979-10-01,2024-01-31,OPERANDO,-102.1813889,22.09111111,2039.7,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01085.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01085.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01085.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01085.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01085.txt
1088, COSIO,AGUASCALIENTES,COSÍO,LERMA SANTIAGO PACÍFICO,RÍO SAN PEDRO,CLIMATOLÓGICA,1978-08-01,2024-07-15,OPERANDO,-102.2969444,22.36277778,2022.7,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01088.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01088.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01088.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01088.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01088.txt
1089, PRESA 50 ANIVERSARIO,AGUASCALIENTES,SAN JOSÉ DE GRACIA,LERMA SANTIAGO PACÍFICO,PRESA CALLES,CLIMATOLÓGICA,1980-11-01,2024-05-26,OPERANDO,-102.4641667,22.18861111,2104.3,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01089.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01089.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01089.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01089.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01089.txt
1090, JESUS MARIA (DGE),AGUASCALIENTES,JESÚS MARÍA,LERMA SANTIAGO PACÍFICO,PRESA EL NIÁGARA,CLIMATOLÓGICA,1979-05-01,2023-12-31,OPERANDO,-102.3505556,21.96222222,1880.9,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01090.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01090.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01090.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01090.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01090.txt
1091, LOS ALISOS,AGUASCALIENTES,CALVILLO,LERMA SANTIAGO PACÍFICO,RÍO JUCHIPILA 1,CLIMATOLÓGICA,1980-07-01,2023-12-31,OPERANDO,-102.7169444,21.74222222,2216,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01091.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01091.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01091.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01091.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01091.txt
1094, EL CHAYOTE,AGUASCALIENTES,TEPEZALÁ,LERMA SANTIAGO PACÍFICO,RÍO SAN PEDRO,CLIMATOLÓGICA,1981-08-01,2023-12-31,OPERANDO,-102.2358333,22.28611111,1951.2,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01094.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01094.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01094.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01094.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01094.txt
1095, MILPILLAS DE ARRIBA,AGUASCALIENTES,JESÚS MARÍA,LERMA SANTIAGO PACÍFICO,PRESA EL NIÁGARA,CLIMATOLÓGICA,1981-08-01,2023-12-31,OPERANDO,-102.5508333,21.935,2163.6,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01095.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01095.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01095.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01095.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01095.txt
1096, CALVILLITO,AGUASCALIENTES,AGUASCALIENTES,LERMA SANTIAGO PACÍFICO,PRESA EL NIÁGARA,CLIMATOLÓGICA,1983-08-01,2024-01-31,OPERANDO,-102.1825,21.83527778,1969.8,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01096.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01096.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01096.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01096.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01096.txt
1097, AGUASCALIENTES II,AGUASCALIENTES,AGUASCALIENTES,LERMA SANTIAGO PACÍFICO,PRESA EL NIÁGARA,CLIMATOLÓGICA,1995-08-01,2023-12-31,OPERANDO,-102.265,21.90555556,1945.5,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01097.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01097.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01097.txt,,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01097.txt
1098, LA POSTA U.A.A.,AGUASCALIENTES,JESÚS MARÍA,LERMA SANTIAGO PACÍFICO,PRESA EL NIÁGARA,CLIMATOLÓGICA,1986-10-01,2023-12-31,OPERANDO,-102.3625,21.9725,1940.9,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01098.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01098.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01098.txt,,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01098.txt
1099, JESUS TERAN (EL MUERTO),AGUASCALIENTES,EL LLANO,LERMA SANTIAGO PACÍFICO,PRESA EL NIÁGARA,CLIMATOLÓGICA,1985-02-01,2023-10-31,OPERANDO,-102.0619444,21.97583333,2044,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01099.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01099.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01099.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01099.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01099.txt
1101, LAS PRESAS,AGUASCALIENTES,EL LLANO,LERMA SANTIAGO PACÍFICO,PRESA EL NIÁGARA,CLIMATOLÓGICA,1986-02-01,2023-12-31,OPERANDO,-102.0869444,21.90916667,2044.6,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/ags/dia01101.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/ags/mes01101.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/ags/medex01101.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/ags/nor8110_01101.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/ags/nor9120_01101.txt
